6.37,85.124,83.153
6.38,86.202,102.95
6.39,88.281,98.519
6.4,87.663,73.688
6.41,87.487,96.083
6.42,86.671,88.197
6.43,85.913,80.788
6.44,86.591,0
6.45,86.03,99.01
6.46,88.342,99.439
6.47,255,73.923
6.48,85.576,91.458
6.49,87.206,87.593
6.5,87.732,100.48
6.51,86.5,62.222
6.52,87.622,76.722
6.53,89.042,108.09
6.54,86.388,83.619
6.55,86.501,87.342
6.56,92.481,98.329
6.57,90.057,76.135
6.58,88.539,84.273
6.59,86.752,96.137
6.6,89.372,82.213
6.61,87.18,94.93
6.62,89.258,89.766
6.63,90.409,85.488
6.64,88.762,68.632
6.65,88.179,75.429
6.66,87.126,85.427
6.67,93.304,84.312
6.68,91.614,74.249
6.69,89.612,55.657
6.7,89.24,86.291
6.71,92.908,85.354
6.72,88.654,120.1
6.73,89.419,96.826
6.74,91.094,76.326
6.75,87.469,110.21
6.76,93.098,104.65
6.77,90.154,91.662
6.78,90.545,94.231
6.79,86.116,80.434
6.8,90.539,92.57
6.81,91.762,77.769
6.82,0,87.713
6.83,91.294,98.334
6.84,90.19,98.597
6.85,91.218,83.408
6.86,88.266,84.88
6.87,96.64,100.96
6.88,92.258,114.82
6.89,94.961,91.863
6.9,91.874,98.274
6.91,89.457,89.611
6.92,97.497,114.15
6.93,91.236,90.472
6.94,94.278,95.492
6.95,101.33,107.91
6.96,94.567,100.82
6.97,97.361,100.67
6.98,96.968,67.525
6.99,91.232,97.294
7,96.015,99.32
7.01,94.582,68.982
7.02,92.977,72.2
7.03,94.542,95.414
7.04,99.836,76.379
7.05,93.825,103.75
7.06,91.07,87.987
7.07,95.261,102.89
7.08,97.99,113.31
7.09,91.816,87.067
7.1,96.997,102.68
7.11,91.875,96.45
7.12,97.649,99.769
7.13,97.563,96.852
7.14,97.504,97.972
7.15,99.053,107.84
7.16,99.653,107.32
7.17,93.458,0
7.18,98.613,93.843
7.19,99.924,105.04
7.2,101.73,0
7.21,95.269,100.16
7.22,100.08,112.93
7.23,101.54,136.18
7.24,255,104.93
7.25,89.648,75.032
7.26,97.628,115.59
7.27,89.156,88.47
7.28,98.619,105.45
7.29,98.373,99.487
7.3,96.135,94.912
7.31,98.649,109.55
7.32,97.47,97.187
7.33,100.98,129.83
7.34,100.88,146.24
7.35,94.751,106.84
7.36,255,117.87
7.37,94.775,112.96
7.38,101.26,115.69
7.39,108.11,106.06
7.4,97.503,91.732
7.41,99.208,123.53
7.42,101.93,89.414
7.43,101.99,0
7.44,97.814,96.466
7.45,98.217,107.92
7.46,100.54,92.312
7.47,99.025,96.682
7.48,101.75,124.41
7.49,99.933,102.26
7.5,98.384,111.72
7.51,98.402,106.37
7.52,104.66,128.58
7.53,89.789,108.58
7.54,100.09,87.871
7.55,98.917,0
7.56,101.14,107.68
7.57,0,107.66
7.58,102.95,96.183
7.59,255,104.9
7.6,93.312,101.97
7.61,99.279,100.55
7.62,97.723,86.863
7.63,105.53,103.21
7.64,105.1,132.07
7.65,100.53,109.35
7.66,102.15,113.57
7.67,94.643,98.926
7.68,101.21,75.847
7.69,94.262,125.19
7.7,94.874,101.81
7.71,99.249,88.586
7.72,100.89,95.002
7.73,99.584,108.38
7.74,96.236,95.715
7.75,0,120.24
7.76,95.68,115.18
7.77,95.036,255
7.78,100.97,105.47
7.79,0,95.629
7.8,100.11,110.56
7.81,100.27,107.21
7.82,93.106,104.17
7.83,0,0
7.84,102.67,106.65
7.85,103.44,73.044
7.86,95.737,118.55
7.87,97.319,110.65
7.88,94.888,74.922
7.89,106.03,98.906
7.9,96.775,101.83
7.91,91.812,98.44
7.92,96.452,100.63
7.93,96.998,91.166
7.94,99.251,88.146
7.95,94.688,75.946
7.96,100.84,105.82
7.97,105,99.344
7.98,102.13,92.162
7.99,100.42,109.14
8,98.282,97.09
8.01,101.87,75.293
8.02,100.84,91.806
8.03,101.38,107.53
8.04,101.31,101.21
8.05,99.88,120.36
8.06,0,102.37
8.07,103.6,110.56
8.08,98.826,102.74
8.09,96.348,99.455
8.1,98.288,87.37
8.11,97.991,106.57
8.12,96.67,99.168
8.13,106.6,86.589
8.14,98.04,105.17
8.15,93.476,125.02
8.16,101.87,255
8.17,104.99,80.472
8.18,98.498,0
8.19,104.52,102.08
8.2,97.839,109.99
8.21,100.91,70.337
8.22,95.713,104.14
8.23,92.565,96.144
8.24,98.888,117.53
8.25,99.879,111.61
8.26,100.42,55.013
8.27,100.94,108.93
8.28,93.727,99.427
8.29,98.869,74.999
8.3,0,97.906
8.31,101.11,79.838
8.32,103.9,108.13
8.33,99.82,98.52
8.34,103,91.923
8.35,96.139,87.88
8.36,101.94,107.65
8.37,101.99,101.07
8.38,102.7,109.57
8.39,85.34,109.3
8.4,103.56,99.746
8.41,98.675,123.99
8.42,0,98.384
8.43,99.171,109.48
8.44,101.25,88.188
8.45,101.55,95.923
8.46,99.284,105.57
8.47,104.67,97.399
8.48,103.92,87.352
8.49,98.946,111.76
8.5,101.66,0
8.51,98.281,91.086
8.52,99.99,78.635
8.53,92.855,97.233
8.54,92.886,82.729
8.55,101.04,101.45
8.56,95.421,108.28
8.57,96.52,91.024
8.58,97.556,74.155
8.59,102.36,107.17
8.6,103.75,106.64
8.61,101.36,95.91
8.62,255,81.645
8.63,96.256,105.46
8.64,107.97,102.38
8.65,97.858,120.31
8.66,99.366,105.62
8.67,110.33,83.541
8.68,98.093,106.05
8.69,101.46,96.249
8.7,104.6,90.186
8.71,100.75,106.15
8.72,102.13,82.15
8.73,102.15,115.56
8.74,97.013,101.66
8.75,105.41,86.597
8.76,95.129,103.77
8.77,105.98,86.84
8.78,93.904,118.91
8.79,100.42,79.25
8.8,102.82,92.377
8.81,94.351,91.172
8.82,95.756,94.592
8.83,100.39,111.21
8.84,98.435,75.079
8.85,98.569,105.09
8.86,106.18,87.627
8.87,104.72,71.905
8.88,104.53,67.154
8.89,98.417,87.986
8.9,103.15,0
8.91,99.034,102.89
8.92,94.791,108.73
8.93,98.46,91.588
8.94,100.25,121.86
8.95,93.497,114.41
8.96,100.05,72.926
8.97,101.57,89.418
8.98,104.53,87.537
8.99,99.338,114.94
9,98.378,255
9.01,98.222,116.79
9.02,100.34,96.236
9.03,99.168,110.29
9.04,96.977,117.44
9.05,95.522,91.394
9.06,0,120.53
9.07,107.56,115.11
9.08,107.27,88.172
9.09,105.68,99.898
9.1,100.96,112.44
9.11,97.659,117.08
9.12,109.68,92.181
9.13,93.082,81.028
9.14,98.685,0
9.15,102.97,110.56
9.16,105.74,74.278
9.17,99.237,103.36
9.18,100.02,102.87
9.19,102.01,89.167
9.2,100.25,116.87
9.21,101.97,255
9.22,99.443,105.33
9.23,96.64,65.101
9.24,100.55,79.681
9.25,96.068,98.919
9.26,100.91,91.427
9.27,108.34,109.86
9.28,97.299,136.07
9.29,100.5,110.02
9.3,100.09,100.41
9.31,98.665,86.044
9.32,98.345,107.75
9.33,110.51,79.977
9.34,106.35,93.142
9.35,98.878,106.21
9.36,98.878,115.02
9.37,107.3,93.218
9.38,98.83,107.44
9.39,105.25,0
9.4,95.249,123.5
9.41,90.935,98.419
9.42,102.13,101.6
9.43,97.305,79.055
9.44,94.969,255
9.45,105.18,118.16
9.46,98.448,84.672
9.47,100.71,95.404
9.48,100.72,134.91
9.49,101.82,80.69
9.5,107.59,103.26
9.51,92.666,109.26
9.52,99.632,88.592
9.53,95.92,109.36
9.54,92.512,0
9.55,106.62,128.78
9.56,0,88.445
9.57,104.2,89.244
9.58,98.743,96.089
9.59,93.764,75.574
9.6,98.058,104.93
9.61,0,91.952
9.62,95.037,125.24
9.63,99.045,109.78
9.64,101.55,118.15
9.65,95.526,110.65
9.66,95.13,108.89
9.67,102.54,91.252
9.68,95.637,90.203
9.69,97.789,92.372
9.7,97.813,95.694
9.71,98.639,105.88
9.72,102.97,82.494
9.73,101.91,103.64
9.74,98.909,119.88
9.75,95.242,117.31
9.76,99.638,100.87
9.77,101.32,88.352
9.78,95.375,108.7
9.79,105.72,108.07
9.8,255,96.47
9.81,109.79,115.84
9.82,101.2,109.82
9.83,99.576,80.339
9.84,99.139,112.18
9.85,103.2,133.48
9.86,100.11,95.113
9.87,106.41,111.89
9.88,97.619,91.613
9.89,103.06,131.44
9.9,105.3,78.566
9.91,100.69,78.768
9.92,107.19,63.049
9.93,90.522,113.92
9.94,0,0
9.95,97.295,110.34
9.96,99.61,122.45
9.97,101.52,94.516
9.98,106.8,103.4
9.99,101.35,101.28
10,96.553,110.45
